0,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h09v07.005.2006269133152.hdf,43200,47999,33600,38399,00049,049,2000
1,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h09v08.005.2006269124657.hdf,43200,47999,38400,43199,00049,049,2000
2,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h09v09.005.2006269232039.hdf,43200,47999,43200,47999,00049,049,2000
3,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h10v07.005.2006269232146.hdf,48000,52799,33600,38399,00049,049,2000
4,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h10v08.005.2006269133402.hdf,48000,52799,38400,43199,00049,049,2000
5,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h10v09.005.2006269140328.hdf,48000,52799,43200,47999,00049,049,2000
6,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h10v10.005.2006269142846.hdf,48000,52799,48000,52799,00049,049,2000
7,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h10v11.005.2006270195941.hdf,48000,52799,52800,57599,00049,049,2000
8,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h11v07.005.2006269232432.hdf,52800,57599,33600,38399,00049,049,2000
9,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h11v08.005.2006269142337.hdf,52800,57599,38400,43199,00049,049,2000
10,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h11v09.005.2006269105527.hdf,52800,57599,43200,47999,00049,049,2000
11,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h11v10.005.2006269105524.hdf,52800,57599,48000,52799,00049,049,2000
12,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h11v11.005.2006269235908.hdf,52800,57599,52800,57599,00049,049,2000
13,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h11v12.005.2006269235444.hdf,52800,57599,57600,62399,00049,049,2000
14,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v07.005.2006269232150.hdf,57600,62399,33600,38399,00049,049,2000
15,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v08.005.2006269140216.hdf,57600,62399,38400,43199,00049,049,2000
16,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v09.005.2006269105327.hdf,57600,62399,43200,47999,00049,049,2000
17,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v10.005.2006269155348.hdf,57600,62399,48000,52799,00049,049,2000
18,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v11.005.2006270004522.hdf,57600,62399,52800,57599,00049,049,2000
19,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v12.005.2006270011342.hdf,57600,62399,57600,62399,00049,049,2000
20,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h12v13.005.2006270011610.hdf,57600,62399,62400,67199,00049,049,2000
21,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v08.005.2006269232331.hdf,62400,67199,38400,43199,00049,049,2000
22,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v09.005.2006269142209.hdf,62400,67199,43200,47999,00049,049,2000
23,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v10.005.2006269155237.hdf,62400,67199,48000,52799,00049,049,2000
24,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v11.005.2006270002021.hdf,62400,67199,52800,57599,00049,049,2000
25,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v12.005.2006270010850.hdf,62400,67199,57600,62399,00049,049,2000
26,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v13.005.2006270020810.hdf,62400,67199,62400,67199,00049,049,2000
27,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h13v14.005.2006270020853.hdf,62400,67199,67200,71999,00049,049,2000
28,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h14v09.005.2006269131946.hdf,67200,71999,43200,47999,00049,049,2000
29,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h14v10.005.2006269144847.hdf,67200,71999,48000,52799,00049,049,2000
30,A2000049,/disks/d15/2000/MOD13Q1.A2000049.h14v11.005.2006269233138.hdf,67200,71999,52800,57599,00049,049,2000
31,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h09v07.005.2008238052712.hdf,43200,47999,33600,38399,00065,065,2000
32,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h09v08.005.2008238073751.hdf,43200,47999,38400,43199,00065,065,2000
33,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h09v09.005.2008238081536.hdf,43200,47999,43200,47999,00065,065,2000
34,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h10v07.005.2008238063101.hdf,48000,52799,33600,38399,00065,065,2000
35,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h10v08.005.2008238053313.hdf,48000,52799,38400,43199,00065,065,2000
36,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h10v09.005.2008238061408.hdf,48000,52799,43200,47999,00065,065,2000
37,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h10v10.005.2008238025856.hdf,48000,52799,48000,52799,00065,065,2000
38,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h10v11.005.2008238082456.hdf,48000,52799,52800,57599,00065,065,2000
39,A2000065,/disks/d15/2000/MOD13Q1.A2000065.h11v07.005.2008238050031.hdf,52800,57599,33600,38399,00065,065,2000
